candidate_id	incident_id	chunk_id	document_id	retrievers	query_hashes	min_rank	ranks_json	scores_json
cand_e3114fb01c6a0c97	inc_28c54291b6ec0364	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	bm25,dense	27089780a33e48e6baea99f5b54113f5eedac2e620d5904ae1086b1eb0c91de7	4	{"bm25": 7, "dense": 10}	{"bm25": 14.013295282084432, "dense": 0.8561459183692932}
cand_5f3da7aa28132e87	inc_28c54291b6ec0364	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	27089780a33e48e6baea99f5b54113f5eedac2e620d5904ae1086b1eb0c91de7	5	{"bm25": 22, "dense": 1}	{"bm25": 9.343284193508293, "dense": 0.8621546030044556}
cand_e4b51daeede551e7	inc_28c54291b6ec0364	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	27089780a33e48e6baea99f5b54113f5eedac2e620d5904ae1086b1eb0c91de7	6	{"bm25": 2, "dense": 29}	{"bm25": 24.7468012896364, "dense": 0.8472952246665955}
cand_b4a951c755f787a9	inc_28c54291b6ec0364	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	bm25,dense	27089780a33e48e6baea99f5b54113f5eedac2e620d5904ae1086b1eb0c91de7	7	{"bm25": 23, "dense": 6}	{"bm25": 9.245410846744521, "dense": 0.8592513799667358}
cand_8061a2e936c38ded	inc_28c54291b6ec0364	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	bm25,dense	27089780a33e48e6baea99f5b54113f5eedac2e620d5904ae1086b1eb0c91de7	8	{"bm25": 21, "dense": 13}	{"bm25": 9.438408110388613, "dense": 0.8542698621749878}
cand_b9f96503dfa419cb	inc_28c54291b6ec0364	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	bm25,dense	27089780a33e48e6baea99f5b54113f5eedac2e620d5904ae1086b1eb0c91de7	9	{"bm25": 38, "dense": 8}	{"bm25": 7.371928365652358, "dense": 0.8590784072875977}
cand_adf573a0a0583677	inc_28c54291b6ec0364	KBC-D058-d1a0ce29e16ba99082a96368	KBH-D058-54c2092d43a5	bm25,dense	27089780a33e48e6baea99f5b54113f5eedac2e620d5904ae1086b1eb0c91de7	10	{"bm25": 12, "dense": 40}	{"bm25": 12.05456383315001, "dense": 0.8435224294662476}
cand_7f7178c18a3cc602	inc_28de536b28e1a888	KBC-D058-fe3ddeec3705e776748f2b37	KBH-D058-aaa3e891815f	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	1	{"bm25": 11, "dense": 3}	{"bm25": 6.922466732792486, "dense": 0.8343563675880432}
cand_ea191b6088204895	inc_28de536b28e1a888	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	2	{"bm25": 2, "dense": 16}	{"bm25": 11.864106910352962, "dense": 0.8281904458999634}
cand_1c6cf46b38241969	inc_28de536b28e1a888	KBC-D057-5cdb2d2b76a4a2a11b2c32fa	KBH-D057-86278876e6bf	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	3	{"bm25": 10, "dense": 19}	{"bm25": 7.143679563003055, "dense": 0.827309787273407}
cand_c919c069907eeee5	inc_28de536b28e1a888	KBC-D058-08c26d83a4bdb300a4368e59	KBH-D058-94f18a70ecb0	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	4	{"bm25": 16, "dense": 18}	{"bm25": 6.4140467020672975, "dense": 0.8275620937347412}
cand_d11201e09100cdc3	inc_28de536b28e1a888	KBC-D057-6d507cb66b72d0a39ed73739	KBH-D057-b33563055168	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	5	{"bm25": 6, "dense": 33}	{"bm25": 8.110778041595884, "dense": 0.8230682015419006}
cand_dd908124a2e65c34	inc_28de536b28e1a888	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	6	{"bm25": 12, "dense": 24}	{"bm25": 6.904376822393425, "dense": 0.8249213695526123}
cand_c3a7b2232758866b	inc_28de536b28e1a888	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	7	{"bm25": 14, "dense": 23}	{"bm25": 6.774506076932294, "dense": 0.8252333402633667}
cand_9cd5dc3d9ea2cab7	inc_28de536b28e1a888	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	8	{"bm25": 9, "dense": 36}	{"bm25": 7.1582024028697955, "dense": 0.8222630023956299}
cand_746bceda9a0588dd	inc_28de536b28e1a888	KBC-D058-5b86503d419c093f8eded70a	KBH-D058-22bb04d72ccf	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	9	{"bm25": 22, "dense": 38}	{"bm25": 5.4060953111982535, "dense": 0.8219882249832153}
cand_922d1fa26ceb9dd0	inc_28de536b28e1a888	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	28215964bca3197c7e5ad302c7ef978688aec9ae960487031acf2f07410381d6	10	{"bm25": 33, "dense": 44}	{"bm25": 4.637235734498236, "dense": 0.8201852440834045}
cand_9a4db4128132336e	inc_2adbb3fd7fbcb7b3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	1	{"bm25": 6, "dense": 5}	{"bm25": 17.344089941986546, "dense": 0.8568068742752075}
cand_f4f197257ce7e8a2	inc_2adbb3fd7fbcb7b3	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	2	{"bm25": 5, "dense": 8}	{"bm25": 20.52031476714346, "dense": 0.8560358881950378}
cand_03dcf1bfbf5b81b6	inc_2adbb3fd7fbcb7b3	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	3	{"bm25": 4, "dense": 10}	{"bm25": 21.1299666008966, "dense": 0.8542585372924805}
cand_646adc358a513618	inc_2adbb3fd7fbcb7b3	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	4	{"bm25": 11, "dense": 4}	{"bm25": 14.052990003719758, "dense": 0.8575050234794617}
cand_5592749fe7f43209	inc_2adbb3fd7fbcb7b3	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	5	{"bm25": 20, "dense": 1}	{"bm25": 10.564013622949046, "dense": 0.8619949817657471}
cand_a21008daaeaf3b46	inc_2adbb3fd7fbcb7b3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	6	{"bm25": 17, "dense": 3}	{"bm25": 10.95109819456435, "dense": 0.8578917980194092}
cand_3314feb894412309	inc_2adbb3fd7fbcb7b3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	7	{"bm25": 3, "dense": 20}	{"bm25": 22.05638682805644, "dense": 0.8482176065444946}
cand_5393126d440226f3	inc_2adbb3fd7fbcb7b3	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	8	{"bm25": 16, "dense": 6}	{"bm25": 11.206154772482346, "dense": 0.8566493988037109}
cand_6f36309286ed6973	inc_2adbb3fd7fbcb7b3	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	9	{"bm25": 2, "dense": 23}	{"bm25": 29.199549912837494, "dense": 0.8470325469970703}
cand_a03ec82df75be5dd	inc_2adbb3fd7fbcb7b3	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	bm25,dense	b713c5b05e82a47435f624a6840845081bf5a1a6bf6340f93927ed80b13976aa	10	{"bm25": 24, "dense": 2}	{"bm25": 9.421782518600825, "dense": 0.8582195043563843}
cand_fe34fc3153e3d615	inc_41b29f4527655ffa	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	1	{"bm25": 7, "dense": 7}	{"bm25": 17.036873263416766, "dense": 0.8586935997009277}
cand_6dca02b5adf02825	inc_41b29f4527655ffa	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	2	{"bm25": 11, "dense": 4}	{"bm25": 12.88532703660742, "dense": 0.8600338101387024}
cand_2d63c8a6d356ef5b	inc_41b29f4527655ffa	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	3	{"bm25": 1, "dense": 16}	{"bm25": 28.176091797692465, "dense": 0.8540728092193604}
cand_3abf239f68ea5589	inc_41b29f4527655ffa	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	4	{"bm25": 20, "dense": 2}	{"bm25": 9.343284193508293, "dense": 0.861783504486084}
cand_30d77a8f073c7978	inc_41b29f4527655ffa	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	5	{"bm25": 17, "dense": 5}	{"bm25": 9.580939899237805, "dense": 0.8600159883499146}
cand_e7fc3d1ba79a9320	inc_41b29f4527655ffa	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	6	{"bm25": 9, "dense": 14}	{"bm25": 14.013295282084432, "dense": 0.8543264865875244}
cand_0fd9f7d79a70b790	inc_41b29f4527655ffa	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	7	{"bm25": 2, "dense": 30}	{"bm25": 24.7468012896364, "dense": 0.8466256856918335}
cand_89daf627b84fedd4	inc_41b29f4527655ffa	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	8	{"bm25": 3, "dense": 39}	{"bm25": 24.34193056188731, "dense": 0.843873143196106}
cand_c675848cef06986d	inc_41b29f4527655ffa	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	9	{"bm25": 33, "dense": 6}	{"bm25": 7.371928365652358, "dense": 0.8593412637710571}
cand_b5f9173098c8b574	inc_41b29f4527655ffa	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	bm25,dense	c715607d28a9ca2d53b8c2ebd05afe4c332e26f341cdfdf43e946b848d92b3fd	10	{"bm25": 19, "dense": 19}	{"bm25": 9.438408110388613, "dense": 0.8523210287094116}
cand_e58e8e656551d2a9	inc_42d05a5a96453d5d	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	1	{"bm25": 2, "dense": 2}	{"bm25": 20.96688728338971, "dense": 0.8660985231399536}
cand_670f64493e7db534	inc_42d05a5a96453d5d	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	2	{"bm25": 19, "dense": 1}	{"bm25": 10.098288859303345, "dense": 0.8727937340736389}
cand_3adc5dcc49bb379c	inc_42d05a5a96453d5d	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	3	{"bm25": 16, "dense": 3}	{"bm25": 10.67708237420031, "dense": 0.8637853860855103}
cand_4217f98d2a35e5de	inc_42d05a5a96453d5d	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	4	{"bm25": 1, "dense": 21}	{"bm25": 25.405582053200966, "dense": 0.8488734364509583}
cand_0e8f3e714e393c7d	inc_42d05a5a96453d5d	KBC-D058-47c79baf332b61ba8c888fca	KBH-D058-14d8b6f74be5	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	5	{"bm25": 8, "dense": 15}	{"bm25": 13.764100578020821, "dense": 0.8519930839538574}
cand_d00af24970ebbcf8	inc_42d05a5a96453d5d	KBC-D058-fc886b19f0f37dd0282ca673	KBH-D058-c2749095504f	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	6	{"bm25": 9, "dense": 16}	{"bm25": 13.112430147930095, "dense": 0.8517990112304688}
cand_aaa700213552f927	inc_42d05a5a96453d5d	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	7	{"bm25": 18, "dense": 8}	{"bm25": 10.114817292115923, "dense": 0.8548893928527832}
cand_50dbfdc3642816df	inc_42d05a5a96453d5d	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	8	{"bm25": 11, "dense": 18}	{"bm25": 12.60213292102047, "dense": 0.8512576818466187}
cand_41a8ddd8da440bf0	inc_42d05a5a96453d5d	KBC-D058-65a7de2b1cd13f2d6190e03c	KBH-D058-aaa3e891815f	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	9	{"bm25": 20, "dense": 13}	{"bm25": 10.060131084228358, "dense": 0.8535511493682861}
cand_de238a728f509b6d	inc_42d05a5a96453d5d	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	221b5466a6ce3edac5c14ea3b9279ab743c0146d2e7d2976c68d041d2a50709c	10	{"bm25": 3, "dense": 38}	{"bm25": 20.44514477330403, "dense": 0.8439871072769165}
cand_e121497e4353e363	inc_440b5aa2334e385c	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	bm25,dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	1	{"bm25": 16, "dense": 10}	{"bm25": 5.990748539859536, "dense": 0.825819194316864}
cand_a7efe727ac55359f	inc_440b5aa2334e385c	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	bm25,dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	2	{"bm25": 2, "dense": 49}	{"bm25": 10.345842104116292, "dense": 0.8127525448799133}
cand_020c788c5164e1e6	inc_440b5aa2334e385c	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	bm25,dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	3	{"bm25": 13, "dense": 35}	{"bm25": 6.531278465418343, "dense": 0.8161731958389282}
cand_1c3af847f5448a85	inc_440b5aa2334e385c	KBC-D057-6d507cb66b72d0a39ed73739	KBH-D057-b33563055168	bm25,dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	4	{"bm25": 49, "dense": 15}	{"bm25": 3.6004760559536195, "dense": 0.8220127820968628}
cand_17cfd2098383dab9	inc_440b5aa2334e385c	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	5	{"bm25": 31, "dense": 27}	{"bm25": 4.637235734498236, "dense": 0.817920446395874}
cand_10aa6dcef33d731b	inc_440b5aa2334e385c	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	bm25,dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	6	{"bm25": 33, "dense": 33}	{"bm25": 4.522830941058795, "dense": 0.8167511224746704}
cand_41114500f3d0be64	inc_440b5aa2334e385c	KBC-D058-60bac8f23d1c5f9ab5809f5c	KBH-D058-94f18a70ecb0	bm25,dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	7	{"bm25": 47, "dense": 25}	{"bm25": 3.878531712559688, "dense": 0.8185263276100159}
cand_a9cba3447456b648	inc_440b5aa2334e385c	KBC-D059-aab6f70d0cfb018c37641a2e	KBH-D059-40feb3b71482	bm25,dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	8	{"bm25": 27, "dense": 48}	{"bm25": 4.704344856434317, "dense": 0.8134301900863647}
cand_f2639447a65998e0	inc_440b5aa2334e385c	KBC-D058-0c6a32d6d84824353de6825d	KBH-D058-57df42feca96	bm25	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	9	{"bm25": 1}	{"bm25": 10.609353528437278}
cand_fd5806fa8dc1f1c2	inc_440b5aa2334e385c	KBC-D059-05ba5f615d51b4b34e72449e	KBH-D059-90ee8fc78d14	dense	eadf3c1a66d204654a52ac5b730141926f93f204969ad0f25631c350d812bb95	10	{"dense": 1}	{"dense": 0.8451805710792542}
cand_1b2ece976c02f784	inc_447fc19738a290b6	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	1	{"bm25": 1, "dense": 6}	{"bm25": 28.328521071289412, "dense": 0.8597187995910645}
cand_3da66acab98dae48	inc_447fc19738a290b6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	2	{"bm25": 3, "dense": 4}	{"bm25": 18.69938114411866, "dense": 0.8606062531471252}
cand_ff4ef0162a08bfb2	inc_447fc19738a290b6	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	3	{"bm25": 4, "dense": 7}	{"bm25": 18.03624752080988, "dense": 0.8590255379676819}
cand_410865dd518c9f7f	inc_447fc19738a290b6	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	4	{"bm25": 12, "dense": 5}	{"bm25": 12.601627556613197, "dense": 0.8602573871612549}
cand_dff704195f9977e3	inc_447fc19738a290b6	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	5	{"bm25": 7, "dense": 10}	{"bm25": 14.760767522245605, "dense": 0.858149528503418}
cand_3d57f306c18d6a41	inc_447fc19738a290b6	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	6	{"bm25": 11, "dense": 8}	{"bm25": 12.88532703660742, "dense": 0.8590128421783447}
cand_1e49feb4983422a6	inc_447fc19738a290b6	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	7	{"bm25": 2, "dense": 24}	{"bm25": 24.7468012896364, "dense": 0.8504151105880737}
cand_a2e36fe09ec930f1	inc_447fc19738a290b6	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	8	{"bm25": 10, "dense": 15}	{"bm25": 14.013295282084432, "dense": 0.854292631149292}
cand_c253c032303e0cdf	inc_447fc19738a290b6	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	9	{"bm25": 33, "dense": 3}	{"bm25": 7.371928365652358, "dense": 0.8616824150085449}
cand_e43a306f30d32e1d	inc_447fc19738a290b6	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	bm25,dense	c39de9258e05ecaf85f75f0db4ebb18fc3a502bcd5cf26c03529a879dbda2341	10	{"bm25": 8, "dense": 25}	{"bm25": 14.684281818781947, "dense": 0.8501170873641968}
cand_e7fe96788671e328	inc_57f6ede7e94d009b	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	1	{"bm25": 3, "dense": 5}	{"bm25": 22.210654110419295, "dense": 0.8620114326477051}
cand_20c36daa6862d2b3	inc_57f6ede7e94d009b	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	2	{"bm25": 7, "dense": 10}	{"bm25": 15.495086999564682, "dense": 0.8577823638916016}
cand_58e0d5c0cbe928a0	inc_57f6ede7e94d009b	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	3	{"bm25": 4, "dense": 16}	{"bm25": 20.116906830388093, "dense": 0.8546063899993896}
cand_8a74cfc753d58953	inc_57f6ede7e94d009b	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	4	{"bm25": 23, "dense": 1}	{"bm25": 9.343284193508293, "dense": 0.8699749708175659}
cand_3c7815c15b865d87	inc_57f6ede7e94d009b	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	5	{"bm25": 5, "dense": 17}	{"bm25": 18.69938114411866, "dense": 0.8540931940078735}
cand_5827e1996fdce162	inc_57f6ede7e94d009b	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	6	{"bm25": 14, "dense": 13}	{"bm25": 10.734483138870177, "dense": 0.8557823896408081}
cand_6a696aacdb678690	inc_57f6ede7e94d009b	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	7	{"bm25": 1, "dense": 33}	{"bm25": 28.79886823256604, "dense": 0.8465777039527893}
cand_e31416fef0a5545f	inc_57f6ede7e94d009b	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	8	{"bm25": 6, "dense": 30}	{"bm25": 18.130463227086274, "dense": 0.8474189043045044}
cand_1376e7f06baa2eb3	inc_57f6ede7e94d009b	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	9	{"bm25": 12, "dense": 31}	{"bm25": 11.644372029748553, "dense": 0.8469200134277344}
cand_aadcf6326331b603	inc_57f6ede7e94d009b	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	bm25,dense	56c0a7331c2f4054837a81513bf87f3d17e803cce417c7fc1043efb715d40c26	10	{"bm25": 22, "dense": 23}	{"bm25": 9.438408110388613, "dense": 0.8499027490615845}
cand_75f213f765225eea	inc_5aec36653e1ae8e1	KBC-D057-f6c48ce30e1e7270ef4116c4	KBH-D057-10119f6772e5	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	1	{"bm25": 1, "dense": 2}	{"bm25": 18.48855137501618, "dense": 0.8557273149490356}
cand_b5bfea3b70d6d532	inc_5aec36653e1ae8e1	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	2	{"bm25": 2, "dense": 6}	{"bm25": 13.556775023149418, "dense": 0.850886881351471}
cand_05e629acbe11b4ad	inc_5aec36653e1ae8e1	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	3	{"bm25": 5, "dense": 12}	{"bm25": 11.206154772482346, "dense": 0.8472845554351807}
cand_4adfd0a2d59f5862	inc_5aec36653e1ae8e1	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	4	{"bm25": 4, "dense": 21}	{"bm25": 13.059747503245148, "dense": 0.8440170288085938}
cand_d63ad4ed54e3ebec	inc_5aec36653e1ae8e1	KBC-D058-fc886b19f0f37dd0282ca673	KBH-D058-c2749095504f	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	5	{"bm25": 17, "dense": 7}	{"bm25": 8.03865789545823, "dense": 0.8508338928222656}
cand_21ec0e5d6e19b887	inc_5aec36653e1ae8e1	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	6	{"bm25": 28, "dense": 1}	{"bm25": 7.134752983023971, "dense": 0.8568874597549438}
