incident_id	rank	chunk_id	document_id	score
inc_4c41c0fdada72699	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.02946236559139785
inc_4c41c0fdada72699	4	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.028370221327967807
inc_4c41c0fdada72699	5	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.02821869488536155
inc_4c41c0fdada72699	6	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.028205128205128206
inc_4c41c0fdada72699	7	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02803379416282642
inc_4c41c0fdada72699	8	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027479766610201392
inc_4c41c0fdada72699	9	KBC-D057-4ad07558cdb6c225ea655d65	KBH-D057-fda19af7a97a	0.026161328190508135
inc_4c41c0fdada72699	10	KBC-D058-47c79baf332b61ba8c888fca	KBH-D058-14d8b6f74be5	0.025893752088205813
inc_50a3a0186cfb926a	1	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.02736726874657909
inc_50a3a0186cfb926a	2	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.027106227106227107
inc_50a3a0186cfb926a	3	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	0.024806892453951276
inc_50a3a0186cfb926a	4	KBC-D058-fc886b19f0f37dd0282ca673	KBH-D058-c2749095504f	0.023138297872340424
inc_50a3a0186cfb926a	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.021637426900584796
inc_50a3a0186cfb926a	6	KBC-D058-b868a54e37319ab0c268877e	KBH-D058-54c2092d43a5	0.01639344262295082
inc_50a3a0186cfb926a	7	KBC-D059-05ba5f615d51b4b34e72449e	KBH-D059-90ee8fc78d14	0.01639344262295082
inc_50a3a0186cfb926a	8	KBC-D058-0c6a32d6d84824353de6825d	KBH-D058-57df42feca96	0.016129032258064516
inc_50a3a0186cfb926a	9	KBC-D059-57a63cfd29ea8f8856acd93d	KBH-D059-c5fd7b512fcf	0.016129032258064516
inc_50a3a0186cfb926a	10	KBC-D059-dd014a0c8a3a501f033195f9	KBH-D059-40feb3b71482	0.015873015873015872
inc_575674712ab891b4	1	KBC-D058-60bac8f23d1c5f9ab5809f5c	KBH-D058-94f18a70ecb0	0.02804284323271665
inc_575674712ab891b4	2	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.026875901875901876
inc_575674712ab891b4	3	KBC-D058-08c26d83a4bdb300a4368e59	KBH-D058-94f18a70ecb0	0.02581612258494337
inc_575674712ab891b4	4	KBC-D058-5b86503d419c093f8eded70a	KBH-D058-22bb04d72ccf	0.025676937441643323
inc_575674712ab891b4	5	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.025052505250525055
inc_575674712ab891b4	6	KBC-D057-5cdb2d2b76a4a2a11b2c32fa	KBH-D057-86278876e6bf	0.02475171886936593
inc_575674712ab891b4	7	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.023399014778325122
inc_575674712ab891b4	8	KBC-D058-fc886b19f0f37dd0282ca673	KBH-D058-c2749095504f	0.021567717996289426
inc_575674712ab891b4	9	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.019483590277120967
inc_575674712ab891b4	10	KBC-D058-514d90b5cddd66fc4cd2057a	KBH-D058-94f18a70ecb0	0.01639344262295082
inc_57f6ede7e94d009b	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03125763125763126
inc_57f6ede7e94d009b	2	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029211087420042643
inc_57f6ede7e94d009b	3	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.028782894736842105
inc_57f6ede7e94d009b	4	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.02844163539403516
inc_57f6ede7e94d009b	5	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.028371628371628373
inc_57f6ede7e94d009b	6	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.027212143650499815
inc_57f6ede7e94d009b	7	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.027146130794993832
inc_57f6ede7e94d009b	8	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.026262626262626265
inc_57f6ede7e94d009b	9	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.02487789987789988
inc_57f6ede7e94d009b	10	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.02424331472230385
inc_5aec36653e1ae8e1	1	KBC-D057-f6c48ce30e1e7270ef4116c4	KBH-D057-10119f6772e5	0.03252247488101534
inc_5aec36653e1ae8e1	2	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.03128054740957967
inc_5aec36653e1ae8e1	3	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.029273504273504274
inc_5aec36653e1ae8e1	4	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.02797067901234568
inc_5aec36653e1ae8e1	5	KBC-D058-fc886b19f0f37dd0282ca673	KBH-D058-c2749095504f	0.027912386121341344
inc_5aec36653e1ae8e1	6	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.027757078986587184
inc_5aec36653e1ae8e1	7	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.02684684684684685
inc_5aec36653e1ae8e1	8	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.02668564312399929
inc_5aec36653e1ae8e1	9	KBC-D058-47c79baf332b61ba8c888fca	KBH-D058-14d8b6f74be5	0.02557544757033248
inc_5aec36653e1ae8e1	10	KBC-D058-b868a54e37319ab0c268877e	KBH-D058-54c2092d43a5	0.02474946856969329
inc_608c758f0e4c3f7c	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_608c758f0e4c3f7c	2	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_608c758f0e4c3f7c	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03128054740957967
inc_608c758f0e4c3f7c	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030117753623188408
inc_608c758f0e4c3f7c	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029850746268656716
inc_608c758f0e4c3f7c	6	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.02967032967032967
inc_608c758f0e4c3f7c	7	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029411764705882353
inc_608c758f0e4c3f7c	8	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028612012987012988
inc_608c758f0e4c3f7c	9	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.028169014084507043
inc_608c758f0e4c3f7c	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02761904761904762
inc_618f73faa4a01c2c	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.031746031746031744
inc_618f73faa4a01c2c	2	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030776515151515152
inc_618f73faa4a01c2c	3	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02946912242686891
inc_618f73faa4a01c2c	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029411764705882353
inc_618f73faa4a01c2c	5	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.02921395544346364
inc_618f73faa4a01c2c	6	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.028438886647841874
inc_618f73faa4a01c2c	7	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.028309409888357256
inc_618f73faa4a01c2c	8	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028177225029148854
inc_618f73faa4a01c2c	9	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.028177225029148854
inc_618f73faa4a01c2c	10	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.028125
inc_66efae16cc927faf	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_66efae16cc927faf	2	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_66efae16cc927faf	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_66efae16cc927faf	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.02967032967032967
inc_66efae16cc927faf	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029631255487269532
inc_66efae16cc927faf	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029418126757516764
inc_66efae16cc927faf	7	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.029386529386529386
inc_66efae16cc927faf	8	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.028484848484848488
inc_66efae16cc927faf	9	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02804284323271665
inc_66efae16cc927faf	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02690501986276634
inc_7b4b399e7c81a552	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_7b4b399e7c81a552	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_7b4b399e7c81a552	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030330882352941176
inc_7b4b399e7c81a552	4	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.03007688828584351
inc_7b4b399e7c81a552	5	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029910714285714284
inc_7b4b399e7c81a552	6	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.029827662395050816
inc_7b4b399e7c81a552	7	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.02919863597612958
inc_7b4b399e7c81a552	8	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02854251012145749
inc_7b4b399e7c81a552	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.026022913256955812
inc_7b4b399e7c81a552	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02557875991581674
inc_8130066a520a5fda	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03177805800756621
inc_8130066a520a5fda	2	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03125763125763126
inc_8130066a520a5fda	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.031054405392392875
inc_8130066a520a5fda	4	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.030776515151515152
inc_8130066a520a5fda	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.03036576949620428
inc_8130066a520a5fda	6	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.03007688828584351
inc_8130066a520a5fda	7	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02878726010616578
inc_8130066a520a5fda	8	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02857142857142857
inc_8130066a520a5fda	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.028283227848101264
inc_8130066a520a5fda	10	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02821939586645469
inc_83a340a96d2c2698	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03252247488101534
inc_83a340a96d2c2698	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.032018442622950824
inc_83a340a96d2c2698	3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_83a340a96d2c2698	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029877369007803793
inc_83a340a96d2c2698	5	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029631255487269532
inc_83a340a96d2c2698	6	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029236022193768675
inc_83a340a96d2c2698	7	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02919863597612958
inc_83a340a96d2c2698	8	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.027972027972027972
inc_83a340a96d2c2698	9	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027799227799227798
inc_83a340a96d2c2698	10	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.027425373134328357
inc_85da4b2224175866	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03252247488101534
inc_85da4b2224175866	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.030679156908665108
inc_85da4b2224175866	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029418126757516764
inc_85da4b2224175866	4	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.02878726010616578
inc_85da4b2224175866	5	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02749719416386083
inc_85da4b2224175866	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02728937728937729
inc_85da4b2224175866	7	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.02666666666666667
inc_85da4b2224175866	8	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.026151315789473682
inc_85da4b2224175866	9	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.025603864734299518
inc_85da4b2224175866	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.025047327799621377
inc_87e54e05272da43e	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03252247488101534
inc_87e54e05272da43e	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03177805800756621
inc_87e54e05272da43e	3	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.03055037313432836
inc_87e54e05272da43e	4	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.030303030303030304
inc_87e54e05272da43e	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029877369007803793
inc_87e54e05272da43e	6	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.029211087420042643
inc_87e54e05272da43e	7	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.02886002886002886
inc_87e54e05272da43e	8	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.028404512489927477
inc_87e54e05272da43e	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.02782608695652174
inc_87e54e05272da43e	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.026860955056179775
inc_90a870236431d8c2	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_90a870236431d8c2	2	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030117753623188408
inc_90a870236431d8c2	3	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029273504273504274
inc_90a870236431d8c2	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029236022193768675
inc_90a870236431d8c2	5	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.029051670471052088
inc_90a870236431d8c2	6	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.028205128205128206
inc_90a870236431d8c2	7	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.02803921568627451
inc_90a870236431d8c2	8	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.027629397679130595
inc_90a870236431d8c2	9	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02690501986276634
inc_90a870236431d8c2	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.026625704045058884
inc_90e5302a86a23a8e	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_90e5302a86a23a8e	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.031024531024531024
inc_90e5302a86a23a8e	3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03057889822595705
inc_90e5302a86a23a8e	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.0304147465437788
inc_90e5302a86a23a8e	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029857397504456328
inc_90e5302a86a23a8e	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02967032967032967
inc_90e5302a86a23a8e	7	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.0288981288981289
inc_90e5302a86a23a8e	8	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028283227848101264
inc_90e5302a86a23a8e	9	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.027271052146674038
inc_90e5302a86a23a8e	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.026856524873828405
inc_9cb53216929f92e8	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_9cb53216929f92e8	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03125763125763126
inc_9cb53216929f92e8	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030621785881252923
inc_9cb53216929f92e8	4	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03057889822595705
inc_9cb53216929f92e8	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.030309988518943745
inc_9cb53216929f92e8	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02919863597612958
inc_9cb53216929f92e8	7	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.029138513513513514
inc_9cb53216929f92e8	8	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.02904040404040404
inc_9cb53216929f92e8	9	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028612012987012988
inc_9cb53216929f92e8	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027443609022556388
inc_9f1ea2bb590b03b0	1	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.03125
inc_9f1ea2bb590b03b0	2	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.029437229437229435
inc_9f1ea2bb590b03b0	3	KBC-D057-878a460540274ab64e37e0c2	KBH-D057-10119f6772e5	0.029083245521601686
inc_9f1ea2bb590b03b0	4	KBC-D058-9c00a77232e7edf2e0aa73a7	KBH-D058-aaa3e891815f	0.02832415420928403
inc_9f1ea2bb590b03b0	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.02817460317460317
inc_9f1ea2bb590b03b0	6	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.02803379416282642
inc_9f1ea2bb590b03b0	7	KBC-D058-b868a54e37319ab0c268877e	KBH-D058-54c2092d43a5	0.025987006496751626
inc_9f1ea2bb590b03b0	8	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	0.025676937441643323
inc_9f1ea2bb590b03b0	9	KBC-D058-d1a0ce29e16ba99082a96368	KBH-D058-54c2092d43a5	0.02454819277108434
inc_9f1ea2bb590b03b0	10	KBC-D058-7a65d80dedb5476f8b499ca2	KBH-D058-57df42feca96	0.024422933730454205
inc_9fd3139546e98ac3	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_9fd3139546e98ac3	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.0315136476426799
inc_9fd3139546e98ac3	3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.031024531024531024
inc_9fd3139546e98ac3	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.030776515151515152
inc_9fd3139546e98ac3	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.03057889822595705
inc_9fd3139546e98ac3	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029631255487269532
inc_9fd3139546e98ac3	7	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02877846790890269
inc_9fd3139546e98ac3	8	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028612012987012988
inc_9fd3139546e98ac3	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.028006267136701922
inc_9fd3139546e98ac3	10	KBC-D057-d1710294594e7e8b042d5ad2	KBH-D057-b33563055168	0.026767330130404943
inc_a03afc5462052d9f	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_a03afc5462052d9f	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03028233151183971
inc_a03afc5462052d9f	3	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02854251012145749
inc_a03afc5462052d9f	4	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02844551282051282
inc_a03afc5462052d9f	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.028258706467661692
inc_a03afc5462052d9f	6	KBC-D058-47c79baf332b61ba8c888fca	KBH-D058-14d8b6f74be5	0.026992753623188405
inc_a03afc5462052d9f	7	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.026856524873828405
inc_a03afc5462052d9f	8	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.02623004235907462
inc_a03afc5462052d9f	9	KBC-D058-65a7de2b1cd13f2d6190e03c	KBH-D058-aaa3e891815f	0.026200135226504394
inc_a03afc5462052d9f	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02548435171385991
inc_a2887d6c9ebacc44	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03252247488101534
inc_a2887d6c9ebacc44	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.032018442622950824
inc_a2887d6c9ebacc44	3	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03055037313432836
inc_a2887d6c9ebacc44	4	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029857397504456328
inc_a2887d6c9ebacc44	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.02964426877470356
inc_a2887d6c9ebacc44	6	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.02946236559139785
inc_a2887d6c9ebacc44	7	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.02919863597612958
inc_a2887d6c9ebacc44	8	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.028371628371628373
inc_a2887d6c9ebacc44	9	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027799227799227798
inc_a2887d6c9ebacc44	10	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.02712049508554787
inc_a5147fba2d0d1f50	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.030886196246139225
inc_a5147fba2d0d1f50	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.030536130536130537
inc_a5147fba2d0d1f50	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029910714285714284
inc_a5147fba2d0d1f50	4	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029571646010002173
inc_a5147fba2d0d1f50	5	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027364110201042444
inc_a5147fba2d0d1f50	6	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.026881720430107527
inc_a5147fba2d0d1f50	7	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	0.0265113137453563
inc_a5147fba2d0d1f50	8	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	0.02632034632034632
inc_a5147fba2d0d1f50	9	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.026140526140526144
inc_a5147fba2d0d1f50	10	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.02606951871657754
inc_a7c4ff1c43ab561f	1	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.031009615384615385
inc_a7c4ff1c43ab561f	2	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03036576949620428
inc_a7c4ff1c43ab561f	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.03007688828584351
inc_a7c4ff1c43ab561f	4	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.029138513513513514
inc_a7c4ff1c43ab561f	5	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028298204527712725
