incident_id	source_path	source_url	local_path	release_revision	bytes	sha256	upstream_sha256	upstream_hash_verified	retrieved_at	data_kind
inc_ac67c10adc4fe094	re2ob_checkoutservice_loss_3/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_loss_3/traces.parquet	02_datasets/acquired/raw/inc_ac67c10adc4fe094/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10145276	fb202a1b992eb5fe116da572081bd9616312d2ff5e250ccf359a5c63c71abed6	fb202a1b992eb5fe116da572081bd9616312d2ff5e250ccf359a5c63c71abed6	True	2026-09-12T16:56:40.936466+00:00	observation
inc_7a5cc77f7867a66f	re2ob_checkoutservice_mem_1/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_1/inject_time.txt	02_datasets/acquired/labels/injection/inc_7a5cc77f7867a66f/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	412547acf7656dc3fc494c0ee46e93177ecf7f665c376cff4ab8a8de3b536a72		False	2026-09-12T16:56:40.940869+00:00	label
inc_7a5cc77f7867a66f	re2ob_checkoutservice_mem_1/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_1/logs.parquet	02_datasets/acquired/raw/inc_7a5cc77f7867a66f/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	347965	af5f8e086ac423727abbe07a45dfc3647cb8614e87cec2647f7f1b28b4262da4	af5f8e086ac423727abbe07a45dfc3647cb8614e87cec2647f7f1b28b4262da4	True	2026-09-12T16:56:40.944592+00:00	observation
inc_7a5cc77f7867a66f	re2ob_checkoutservice_mem_1/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_1/metrics.parquet	02_datasets/acquired/raw/inc_7a5cc77f7867a66f/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	158037	761de264537cd3134834cca7cf90d230683a60d58ca0a0a35e538096e701383e	761de264537cd3134834cca7cf90d230683a60d58ca0a0a35e538096e701383e	True	2026-09-12T16:56:40.947589+00:00	observation
inc_7a5cc77f7867a66f	re2ob_checkoutservice_mem_1/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_1/traces.parquet	02_datasets/acquired/raw/inc_7a5cc77f7867a66f/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10277460	05b3971a30ddd08f70fc08f39380a551ec2d03672c9df9657ca728d3f9e745aa	05b3971a30ddd08f70fc08f39380a551ec2d03672c9df9657ca728d3f9e745aa	True	2026-09-12T16:56:40.959132+00:00	observation
inc_41d11c8c51f185b7	re2ob_checkoutservice_mem_2/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_2/inject_time.txt	02_datasets/acquired/labels/injection/inc_41d11c8c51f185b7/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	c15efcdbecb239ceb83324d7c48b741e0352766a2068847009deabc9da59b2ed		False	2026-09-12T16:56:40.962772+00:00	label
inc_41d11c8c51f185b7	re2ob_checkoutservice_mem_2/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_2/logs.parquet	02_datasets/acquired/raw/inc_41d11c8c51f185b7/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	215831	3d9d0173cc3e10e00bfe6d3c28953a585b4b9848540ad4aaa5e9d1c5b3aaa850	3d9d0173cc3e10e00bfe6d3c28953a585b4b9848540ad4aaa5e9d1c5b3aaa850	True	2026-09-12T16:56:40.966286+00:00	observation
inc_41d11c8c51f185b7	re2ob_checkoutservice_mem_2/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_2/metrics.parquet	02_datasets/acquired/raw/inc_41d11c8c51f185b7/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	130707	056254dfdea1f1ec385e513331db82cb99fa8ce2a28a808d37776fc5d4bb951d	056254dfdea1f1ec385e513331db82cb99fa8ce2a28a808d37776fc5d4bb951d	True	2026-09-12T16:56:40.970374+00:00	observation
inc_41d11c8c51f185b7	re2ob_checkoutservice_mem_2/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_2/traces.parquet	02_datasets/acquired/raw/inc_41d11c8c51f185b7/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	8358689	e126fdd6b5d0bb5d8cb83aa0658234bdf047eabcc3c045ff0fc99078f2b1f408	e126fdd6b5d0bb5d8cb83aa0658234bdf047eabcc3c045ff0fc99078f2b1f408	True	2026-09-12T16:56:40.979821+00:00	observation
inc_a90410596ea7234e	re2ob_checkoutservice_mem_3/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_3/inject_time.txt	02_datasets/acquired/labels/injection/inc_a90410596ea7234e/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	85864d3190cccf2c148a411b9f95048c87bde5e85890844c990552910fca0249		False	2026-09-12T16:56:40.982870+00:00	label
inc_a90410596ea7234e	re2ob_checkoutservice_mem_3/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_3/logs.parquet	02_datasets/acquired/raw/inc_a90410596ea7234e/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	342151	a44c0261ed1d167e22c9b0f1eda89784d5fab072789f17c3a10f3c63e72cf083	a44c0261ed1d167e22c9b0f1eda89784d5fab072789f17c3a10f3c63e72cf083	True	2026-09-12T16:56:40.987869+00:00	observation
inc_a90410596ea7234e	re2ob_checkoutservice_mem_3/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_3/metrics.parquet	02_datasets/acquired/raw/inc_a90410596ea7234e/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	160489	0b3078df04188dd7c2b752a9b936b7cbb95921fc14bc0b482b6033ac5d8c508a	0b3078df04188dd7c2b752a9b936b7cbb95921fc14bc0b482b6033ac5d8c508a	True	2026-09-12T16:56:40.990695+00:00	observation
inc_a90410596ea7234e	re2ob_checkoutservice_mem_3/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_mem_3/traces.parquet	02_datasets/acquired/raw/inc_a90410596ea7234e/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10229549	1ad86af098b852a0af308afaf2665fb27caf1f6b83a60a9c4f655a57d134d6f7	1ad86af098b852a0af308afaf2665fb27caf1f6b83a60a9c4f655a57d134d6f7	True	2026-09-12T16:56:41.001909+00:00	observation
inc_b65b223fe2861ce9	re2ob_checkoutservice_socket_1/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_1/inject_time.txt	02_datasets/acquired/labels/injection/inc_b65b223fe2861ce9/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	38a03d2cffa1bb4f8da75315f566ab7ca484b7c25e8b2547ce135f9a3ab7bffa		False	2026-09-12T16:56:41.005912+00:00	label
inc_b65b223fe2861ce9	re2ob_checkoutservice_socket_1/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_1/logs.parquet	02_datasets/acquired/raw/inc_b65b223fe2861ce9/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	335235	62dc94f259a7c644a35f2accff1f30bf070532cdd286a2e2b11429f99a6a046c	62dc94f259a7c644a35f2accff1f30bf070532cdd286a2e2b11429f99a6a046c	True	2026-09-12T16:56:41.009448+00:00	observation
inc_b65b223fe2861ce9	re2ob_checkoutservice_socket_1/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_1/metrics.parquet	02_datasets/acquired/raw/inc_b65b223fe2861ce9/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	174494	51fafedd0f3f0d8a0075adf3c23f9414708f4f1d2da85cf384b8165b31b26f09	51fafedd0f3f0d8a0075adf3c23f9414708f4f1d2da85cf384b8165b31b26f09	True	2026-09-12T16:56:41.013061+00:00	observation
inc_b65b223fe2861ce9	re2ob_checkoutservice_socket_1/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_1/traces.parquet	02_datasets/acquired/raw/inc_b65b223fe2861ce9/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10179545	ca7f15c502c6e7453169cfa3d76f0476083148f905ddf2712da802b086b8e30c	ca7f15c502c6e7453169cfa3d76f0476083148f905ddf2712da802b086b8e30c	True	2026-09-12T16:56:41.023746+00:00	observation
inc_7b4b399e7c81a552	re2ob_checkoutservice_socket_2/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_2/inject_time.txt	02_datasets/acquired/labels/injection/inc_7b4b399e7c81a552/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	266a28375e6f0120e296387329f9a093104e6aa76d0ecaecf81b65c3f45b67ee		False	2026-09-12T16:56:41.027762+00:00	label
inc_7b4b399e7c81a552	re2ob_checkoutservice_socket_2/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_2/logs.parquet	02_datasets/acquired/raw/inc_7b4b399e7c81a552/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	343055	19fd2f37a8952fbc4a2282abd0f099363dd3f503bbebb8da107e374592c8e2ac	19fd2f37a8952fbc4a2282abd0f099363dd3f503bbebb8da107e374592c8e2ac	True	2026-09-12T16:56:41.032321+00:00	observation
inc_7b4b399e7c81a552	re2ob_checkoutservice_socket_2/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_2/metrics.parquet	02_datasets/acquired/raw/inc_7b4b399e7c81a552/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	159697	65f1dcc88d780c32184d36ac8cb38e7e298d8c4606c38037eac3e87910a967f1	65f1dcc88d780c32184d36ac8cb38e7e298d8c4606c38037eac3e87910a967f1	True	2026-09-12T16:56:41.035326+00:00	observation
inc_7b4b399e7c81a552	re2ob_checkoutservice_socket_2/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_2/traces.parquet	02_datasets/acquired/raw/inc_7b4b399e7c81a552/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10173608	382089543181648a89a48ac47afcbdf677e9f3225394c576d9e63ddeab7d37db	382089543181648a89a48ac47afcbdf677e9f3225394c576d9e63ddeab7d37db	True	2026-09-12T16:56:41.046594+00:00	observation
inc_0991de462f9a6c05	re2ob_checkoutservice_socket_3/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_3/inject_time.txt	02_datasets/acquired/labels/injection/inc_0991de462f9a6c05/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	c6ac93a51c0878d99a746010802d943ad4114aab2250b5cc3c63a18a2f3ed7d6		False	2026-09-12T16:56:41.050121+00:00	label
inc_0991de462f9a6c05	re2ob_checkoutservice_socket_3/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_3/logs.parquet	02_datasets/acquired/raw/inc_0991de462f9a6c05/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	343151	adbc1c95e27ef2295827490e6f309934d803bd43feb32ecd91cd219459e33921	adbc1c95e27ef2295827490e6f309934d803bd43feb32ecd91cd219459e33921	True	2026-09-12T16:56:41.054117+00:00	observation
inc_0991de462f9a6c05	re2ob_checkoutservice_socket_3/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_3/metrics.parquet	02_datasets/acquired/raw/inc_0991de462f9a6c05/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	162192	052b10383bb2841a15d6daef4d89aa2de8723ca9c107d6eada3c22bd4a0cc12b	052b10383bb2841a15d6daef4d89aa2de8723ca9c107d6eada3c22bd4a0cc12b	True	2026-09-12T16:56:41.058078+00:00	observation
inc_0991de462f9a6c05	re2ob_checkoutservice_socket_3/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_checkoutservice_socket_3/traces.parquet	02_datasets/acquired/raw/inc_0991de462f9a6c05/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10260288	1fc575af3774d116ba71cba4657ab2079d8d75263279126f9fdf74b5989b3f9e	1fc575af3774d116ba71cba4657ab2079d8d75263279126f9fdf74b5989b3f9e	True	2026-09-12T16:56:41.068620+00:00	observation
inc_d1821966fc7791fc	re2ob_currencyservice_cpu_1/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_1/inject_time.txt	02_datasets/acquired/labels/injection/inc_d1821966fc7791fc/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	87a24c90d82e973adc4df3a1216a85141e2caac93a982cc78e99999b0e80dec7		False	2026-09-12T16:56:41.072635+00:00	label
inc_d1821966fc7791fc	re2ob_currencyservice_cpu_1/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_1/logs.parquet	02_datasets/acquired/raw/inc_d1821966fc7791fc/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	342888	4fd881f7620902c141a7cfa2cd4c6c8115ab2d85c6c0a7fd1914a8dcf9a0c1ba	4fd881f7620902c141a7cfa2cd4c6c8115ab2d85c6c0a7fd1914a8dcf9a0c1ba	True	2026-09-12T16:56:41.075197+00:00	observation
inc_d1821966fc7791fc	re2ob_currencyservice_cpu_1/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_1/metrics.parquet	02_datasets/acquired/raw/inc_d1821966fc7791fc/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	159637	ed8471d2f53c0c3f4095b25eff69d5c45762425afaa973d4dbdc04d7bc32c0f3	ed8471d2f53c0c3f4095b25eff69d5c45762425afaa973d4dbdc04d7bc32c0f3	True	2026-09-12T16:56:41.078813+00:00	observation
inc_d1821966fc7791fc	re2ob_currencyservice_cpu_1/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_1/traces.parquet	02_datasets/acquired/raw/inc_d1821966fc7791fc/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10214448	04d1512a44ece85f370caeaa09d24e441adc7f67bbebc0de689faea0d5563a63	04d1512a44ece85f370caeaa09d24e441adc7f67bbebc0de689faea0d5563a63	True	2026-09-12T16:56:41.089714+00:00	observation
inc_5b4214f9c0e50d81	re2ob_currencyservice_cpu_2/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_2/inject_time.txt	02_datasets/acquired/labels/injection/inc_5b4214f9c0e50d81/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	0fd57d169b53ed2ad31d229ada9d9a85fbe92db4225ea138246b5945bde09f4b		False	2026-09-12T16:56:41.092990+00:00	label
inc_5b4214f9c0e50d81	re2ob_currencyservice_cpu_2/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_2/logs.parquet	02_datasets/acquired/raw/inc_5b4214f9c0e50d81/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	340865	b23442ffd493e8b2365d541659b7f85b507b0970b93c42218d378735d041bc60	b23442ffd493e8b2365d541659b7f85b507b0970b93c42218d378735d041bc60	True	2026-09-12T16:56:41.097239+00:00	observation
inc_5b4214f9c0e50d81	re2ob_currencyservice_cpu_2/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_2/metrics.parquet	02_datasets/acquired/raw/inc_5b4214f9c0e50d81/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	159003	c06a8807374665322abcd580ce8d62e7f97e5d22cf4586c3dc6b65e24cfdd1d2	c06a8807374665322abcd580ce8d62e7f97e5d22cf4586c3dc6b65e24cfdd1d2	True	2026-09-12T16:56:41.101013+00:00	observation
inc_5b4214f9c0e50d81	re2ob_currencyservice_cpu_2/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_2/traces.parquet	02_datasets/acquired/raw/inc_5b4214f9c0e50d81/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10204412	0f0954b806eefe4c74540afd3eb25ce22ed4463d73df6c99bdbcc6248be0450b	0f0954b806eefe4c74540afd3eb25ce22ed4463d73df6c99bdbcc6248be0450b	True	2026-09-12T16:56:41.111659+00:00	observation
inc_c3bf40c257e90fe0	re2ob_currencyservice_cpu_3/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_3/inject_time.txt	02_datasets/acquired/labels/injection/inc_c3bf40c257e90fe0/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	ffd7fbfa3e6bf6a7f849d351097d17533e474b8f118cb8263997588970e4b0c8		False	2026-09-12T16:56:41.115661+00:00	label
inc_c3bf40c257e90fe0	re2ob_currencyservice_cpu_3/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_3/logs.parquet	02_datasets/acquired/raw/inc_c3bf40c257e90fe0/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	346455	6a06effe5e239002f0bfaeb47c7f46a6b2458b8983678a3679764c22249099cc	6a06effe5e239002f0bfaeb47c7f46a6b2458b8983678a3679764c22249099cc	True	2026-09-12T16:56:41.119162+00:00	observation
inc_c3bf40c257e90fe0	re2ob_currencyservice_cpu_3/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_3/metrics.parquet	02_datasets/acquired/raw/inc_c3bf40c257e90fe0/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	160101	7080eff2016aa46caf64474916b366736f5840716edff66fc4dc195578b5a89a	7080eff2016aa46caf64474916b366736f5840716edff66fc4dc195578b5a89a	True	2026-09-12T16:56:41.122692+00:00	observation
inc_c3bf40c257e90fe0	re2ob_currencyservice_cpu_3/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_cpu_3/traces.parquet	02_datasets/acquired/raw/inc_c3bf40c257e90fe0/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10279081	5a4687157fe8c7be951feb018dcbf4cae159eb32155f8362682d808b10ba2126	5a4687157fe8c7be951feb018dcbf4cae159eb32155f8362682d808b10ba2126	True	2026-09-12T16:56:41.132989+00:00	observation
inc_fb17a1c06d15f08d	re2ob_currencyservice_delay_1/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_1/inject_time.txt	02_datasets/acquired/labels/injection/inc_fb17a1c06d15f08d/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	939e7b2a0b2d465dc22075f479b38548c47759c612cf0c5b6e72dbc954c9553a		False	2026-09-12T16:56:41.135496+00:00	label
inc_fb17a1c06d15f08d	re2ob_currencyservice_delay_1/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_1/logs.parquet	02_datasets/acquired/raw/inc_fb17a1c06d15f08d/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	321294	32c77b4bcdeba1e0fa770c96417c79616b7c6c41576644d193e1d5a2944c4b1d	32c77b4bcdeba1e0fa770c96417c79616b7c6c41576644d193e1d5a2944c4b1d	True	2026-09-12T16:56:41.140358+00:00	observation
inc_fb17a1c06d15f08d	re2ob_currencyservice_delay_1/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_1/metrics.parquet	02_datasets/acquired/raw/inc_fb17a1c06d15f08d/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	158114	5a7291e34ce019824e0dafb6c3f2d29153b54563c65795444d9a329e745c4b25	5a7291e34ce019824e0dafb6c3f2d29153b54563c65795444d9a329e745c4b25	True	2026-09-12T16:56:41.144360+00:00	observation
inc_fb17a1c06d15f08d	re2ob_currencyservice_delay_1/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_1/traces.parquet	02_datasets/acquired/raw/inc_fb17a1c06d15f08d/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9806239	9e6b77c4512536fa9d83cb6ff2c037e31af6db28e752891ba35f822d888f23af	9e6b77c4512536fa9d83cb6ff2c037e31af6db28e752891ba35f822d888f23af	True	2026-09-12T16:56:41.153332+00:00	observation
inc_87e54e05272da43e	re2ob_currencyservice_delay_2/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_2/inject_time.txt	02_datasets/acquired/labels/injection/inc_87e54e05272da43e/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	eff4e19e1d2ceae5232f4a589a18a7289f63acd46894b0ab68a58622d771035f		False	2026-09-12T16:56:41.157332+00:00	label
inc_87e54e05272da43e	re2ob_currencyservice_delay_2/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_2/logs.parquet	02_datasets/acquired/raw/inc_87e54e05272da43e/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	267671	f66f5ea87c17639049b828f5778f298403d263bce171757ad0099161b450fe39	f66f5ea87c17639049b828f5778f298403d263bce171757ad0099161b450fe39	True	2026-09-12T16:56:41.160923+00:00	observation
inc_87e54e05272da43e	re2ob_currencyservice_delay_2/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_2/metrics.parquet	02_datasets/acquired/raw/inc_87e54e05272da43e/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	158552	d9e62c8b4929b1ad6d571e97d7c72be7b6d1c328e501e02b08f7d6c3e59f678e	d9e62c8b4929b1ad6d571e97d7c72be7b6d1c328e501e02b08f7d6c3e59f678e	True	2026-09-12T16:56:41.164073+00:00	observation
inc_87e54e05272da43e	re2ob_currencyservice_delay_2/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_2/traces.parquet	02_datasets/acquired/raw/inc_87e54e05272da43e/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9781593	6b0a0f7ada98756df9c0b076667ea5f9e977230ff1d4a20fc09cae1808b73b29	6b0a0f7ada98756df9c0b076667ea5f9e977230ff1d4a20fc09cae1808b73b29	True	2026-09-12T16:56:41.174170+00:00	observation
inc_42d05a5a96453d5d	re2ob_currencyservice_delay_3/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_3/inject_time.txt	02_datasets/acquired/labels/injection/inc_42d05a5a96453d5d/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	e96bdf0ef3810862c5c2fffa2babb5834db4ebd8351bb7a5f7ff103b150ecdf0		False	2026-09-12T16:56:41.176578+00:00	label
inc_42d05a5a96453d5d	re2ob_currencyservice_delay_3/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_3/logs.parquet	02_datasets/acquired/raw/inc_42d05a5a96453d5d/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	263430	30b78e84502addecf6d69091cbc97af88d13e29b5dc1dc0b241c967219681d92	30b78e84502addecf6d69091cbc97af88d13e29b5dc1dc0b241c967219681d92	True	2026-09-12T16:56:41.181517+00:00	observation
